Cell	Cell_Type	Gender
O11.B002010.3_39_F.1.1	endothelial_cell	F
D2.B002010.3_39_F.1.1	endothelial_cell	F
G12.B002010.3_39_F.1.1	endothelial_cell	F
I19.B002010.3_39_F.1.1	endothelial_cell	F
H18.B002010.3_39_F.1.1	endothelial_cell	F
F12.B002010.3_39_F.1.1	endothelial_cell	F
C4.B002010.3_39_F.1.1	endothelial_cell	F
E11.B002010.3_39_F.1.1	endothelial_cell	F
G16.B002010.3_39_F.1.1	endothelial_cell	F
D9.B002010.3_39_F.1.1	endothelial_cell	F
J3.B002010.3_39_F.1.1	endothelial_cell	F
K6.B002010.3_39_F.1.1	endothelial_cell	F
J4.B002010.3_39_F.1.1	endothelial_cell	F
B5.B002010.3_39_F.1.1	endothelial_cell	F
G20.B002010.3_39_F.1.1	endothelial_cell	F
P16.B002010.3_39_F.1.1	endothelial_cell	F
B21.B002011.3_38_F.1.1	endothelial_cell	F
C19.B002011.3_38_F.1.1	endothelial_cell	F
B14.B002011.3_38_F.1.1	endothelial_cell	F
N22.B002011.3_38_F.1.1	endothelial_cell	F
O1.B002011.3_38_F.1.1	endothelial_cell	F
O10.B002011.3_38_F.1.1	endothelial_cell	F
B10.B002421.3_39_F.1.1	endothelial_cell	F
C14.B002421.3_39_F.1.1	endothelial_cell	F
G17.B002421.3_39_F.1.1	endothelial_cell	F
B12.B002421.3_39_F.1.1	endothelial_cell	F
C16.B002421.3_39_F.1.1	endothelial_cell	F
E5.B002421.3_39_F.1.1	endothelial_cell	F
G21.B002421.3_39_F.1.1	endothelial_cell	F
A4.B002421.3_39_F.1.1	endothelial_cell	F
B14.B002421.3_39_F.1.1	endothelial_cell	F
E6.B002421.3_39_F.1.1	endothelial_cell	F
C19.B002421.3_39_F.1.1	endothelial_cell	F
F15.B002421.3_39_F.1.1	endothelial_cell	F
A10.B002421.3_39_F.1.1	endothelial_cell	F
A11.B002421.3_39_F.1.1	endothelial_cell	F
E9.B002421.3_39_F.1.1	endothelial_cell	F
F16.B002421.3_39_F.1.1	endothelial_cell	F
C21.B002421.3_39_F.1.1	endothelial_cell	F
E10.B002421.3_39_F.1.1	endothelial_cell	F
B18.B002421.3_39_F.1.1	endothelial_cell	F
E12.B002421.3_39_F.1.1	endothelial_cell	F
F18.B002421.3_39_F.1.1	endothelial_cell	F
B19.B002421.3_39_F.1.1	endothelial_cell	F
D5.B002421.3_39_F.1.1	endothelial_cell	F
B20.B002421.3_39_F.1.1	endothelial_cell	F
F20.B002421.3_39_F.1.1	endothelial_cell	F
B22.B002421.3_39_F.1.1	endothelial_cell	F
E15.B002421.3_39_F.1.1	endothelial_cell	F
D9.B002421.3_39_F.1.1	endothelial_cell	F
E16.B002421.3_39_F.1.1	endothelial_cell	F
A16.B002421.3_39_F.1.1	endothelial_cell	F
C2.B002421.3_39_F.1.1	endothelial_cell	F
D10.B002421.3_39_F.1.1	endothelial_cell	F
G1.B002421.3_39_F.1.1	endothelial_cell	F
D11.B002421.3_39_F.1.1	endothelial_cell	F
C5.B002421.3_39_F.1.1	endothelial_cell	F
D12.B002421.3_39_F.1.1	endothelial_cell	F
G4.B002421.3_39_F.1.1	endothelial_cell	F
A22.B002421.3_39_F.1.1	endothelial_cell	F
D13.B002421.3_39_F.1.1	endothelial_cell	F
B3.B002421.3_39_F.1.1	endothelial_cell	F
G5.B002421.3_39_F.1.1	endothelial_cell	F
F1.B002421.3_39_F.1.1	endothelial_cell	F
G8.B002421.3_39_F.1.1	endothelial_cell	F
C9.B002421.3_39_F.1.1	endothelial_cell	F
D19.B002421.3_39_F.1.1	endothelial_cell	F
G12.B002421.3_39_F.1.1	endothelial_cell	F
C11.B002421.3_39_F.1.1	endothelial_cell	F
B8.B002421.3_39_F.1.1	endothelial_cell	F
G13.B002421.3_39_F.1.1	endothelial_cell	F
J5.B002421.3_39_F.1.1	endothelial_cell	F
N1.B002421.3_39_F.1.1	endothelial_cell	F
P8.B002421.3_39_F.1.1	endothelial_cell	F
C13.B002421.3_39_F.1.1	endothelial_cell	F
G16.B002421.3_39_F.1.1	endothelial_cell	F
I2.B002421.3_39_F.1.1	endothelial_cell	F
P9.B002421.3_39_F.1.1	endothelial_cell	F
I3.B002421.3_39_F.1.1	endothelial_cell	F
K12.B002421.3_39_F.1.1	endothelial_cell	F
I5.B002421.3_39_F.1.1	endothelial_cell	F
N4.B002421.3_39_F.1.1	endothelial_cell	F
N3.B002421.3_39_F.1.1	endothelial_cell	F
J9.B002421.3_39_F.1.1	endothelial_cell	F
K15.B002421.3_39_F.1.1	endothelial_cell	F
O8.B002421.3_39_F.1.1	endothelial_cell	F
I7.B002421.3_39_F.1.1	endothelial_cell	F
J11.B002421.3_39_F.1.1	endothelial_cell	F
N8.B002421.3_39_F.1.1	endothelial_cell	F
P15.B002421.3_39_F.1.1	endothelial_cell	F
J12.B002421.3_39_F.1.1	endothelial_cell	F
M3.B002421.3_39_F.1.1	endothelial_cell	F
N11.B002421.3_39_F.1.1	endothelial_cell	F
O13.B002421.3_39_F.1.1	endothelial_cell	F
P17.B002421.3_39_F.1.1	endothelial_cell	F
O14.B002421.3_39_F.1.1	endothelial_cell	F
L1.B002421.3_39_F.1.1	endothelial_cell	F
M8.B002421.3_39_F.1.1	endothelial_cell	F
N13.B002421.3_39_F.1.1	endothelial_cell	F
N14.B002421.3_39_F.1.1	endothelial_cell	F
O16.B002421.3_39_F.1.1	endothelial_cell	F
P20.B002421.3_39_F.1.1	endothelial_cell	F
H9.B002421.3_39_F.1.1	endothelial_cell	F
L2.B002421.3_39_F.1.1	endothelial_cell	F
M12.B002421.3_39_F.1.1	endothelial_cell	F
L3.B002421.3_39_F.1.1	endothelial_cell	F
P21.B002421.3_39_F.1.1	endothelial_cell	F
J20.B002421.3_39_F.1.1	endothelial_cell	F
N17.B002421.3_39_F.1.1	endothelial_cell	F
O18.B002421.3_39_F.1.1	endothelial_cell	F
O19.B002421.3_39_F.1.1	endothelial_cell	F
I18.B002421.3_39_F.1.1	endothelial_cell	F
L8.B002421.3_39_F.1.1	endothelial_cell	F
M14.B002421.3_39_F.1.1	endothelial_cell	F
N18.B002421.3_39_F.1.1	endothelial_cell	F
H17.B002421.3_39_F.1.1	endothelial_cell	F
I19.B002421.3_39_F.1.1	endothelial_cell	F
K1.B002421.3_39_F.1.1	endothelial_cell	F
K2.B002421.3_39_F.1.1	endothelial_cell	F
M16.B002421.3_39_F.1.1	endothelial_cell	F
I22.B002421.3_39_F.1.1	endothelial_cell	F
K4.B002421.3_39_F.1.1	endothelial_cell	F
N22.B002421.3_39_F.1.1	endothelial_cell	F
P2.B002421.3_39_F.1.1	endothelial_cell	F
P1.B002421.3_39_F.1.1	endothelial_cell	F
H21.B002421.3_39_F.1.1	endothelial_cell	F
P5.B002421.3_39_F.1.1	endothelial_cell	F
H22.B002421.3_39_F.1.1	endothelial_cell	F
J2.B002421.3_39_F.1.1	endothelial_cell	F
K6.B002421.3_39_F.1.1	endothelial_cell	F
L15.B002421.3_39_F.1.1	endothelial_cell	F
M20.B002421.3_39_F.1.1	endothelial_cell	F
K9.B002421.3_39_F.1.1	endothelial_cell	F
F9.B002423.3_39_F.1.1	endothelial_cell	F
D1.B002423.3_39_F.1.1	endothelial_cell	F
F10.B002423.3_39_F.1.1	endothelial_cell	F
H20.B002423.3_39_F.1.1	endothelial_cell	F
G12.B002423.3_39_F.1.1	endothelial_cell	F
I22.B002423.3_39_F.1.1	endothelial_cell	F
G14.B002423.3_39_F.1.1	endothelial_cell	F
H22.B002423.3_39_F.1.1	endothelial_cell	F
J3.B002423.3_39_F.1.1	endothelial_cell	F
J4.B002423.3_39_F.1.1	endothelial_cell	F
C2.B002423.3_39_F.1.1	endothelial_cell	F
C3.B002423.3_39_F.1.1	endothelial_cell	F
D4.B002423.3_39_F.1.1	endothelial_cell	F
F13.B002423.3_39_F.1.1	endothelial_cell	F
D5.B002423.3_39_F.1.1	endothelial_cell	F
C4.B002423.3_39_F.1.1	endothelial_cell	F
F14.B002423.3_39_F.1.1	endothelial_cell	F
I2.B002423.3_39_F.1.1	endothelial_cell	F
A22.B002423.3_39_F.1.1	endothelial_cell	F
D7.B002423.3_39_F.1.1	endothelial_cell	F
G20.B002423.3_39_F.1.1	endothelial_cell	F
I5.B002423.3_39_F.1.1	endothelial_cell	F
I4.B002423.3_39_F.1.1	endothelial_cell	F
B2.B002423.3_39_F.1.1	endothelial_cell	F
C8.B002423.3_39_F.1.1	endothelial_cell	F
G22.B002423.3_39_F.1.1	endothelial_cell	F
D11.B002423.3_39_F.1.1	endothelial_cell	F
E18.B002423.3_39_F.1.1	endothelial_cell	F
H4.B002423.3_39_F.1.1	endothelial_cell	F
K19.B002423.3_39_F.1.1	endothelial_cell	F
D13.B002423.3_39_F.1.1	endothelial_cell	F
H6.B002423.3_39_F.1.1	endothelial_cell	F
C12.B002423.3_39_F.1.1	endothelial_cell	F
H7.B002423.3_39_F.1.1	endothelial_cell	F
C13.B002423.3_39_F.1.1	endothelial_cell	F
J15.B002423.3_39_F.1.1	endothelial_cell	F
G3.B002423.3_39_F.1.1	endothelial_cell	F
I15.B002423.3_39_F.1.1	endothelial_cell	F
H10.B002423.3_39_F.1.1	endothelial_cell	F
J18.B002423.3_39_F.1.1	endothelial_cell	F
A7.B002423.3_39_F.1.1	endothelial_cell	F
G6.B002423.3_39_F.1.1	endothelial_cell	F
I17.B002423.3_39_F.1.1	endothelial_cell	F
C17.B002423.3_39_F.1.1	endothelial_cell	F
D22.B002423.3_39_F.1.1	endothelial_cell	F
B14.B002423.3_39_F.1.1	endothelial_cell	F
A10.B002423.3_39_F.1.1	endothelial_cell	F
C19.B002423.3_39_F.1.1	endothelial_cell	F
F6.B002423.3_39_F.1.1	endothelial_cell	F
G7.B002423.3_39_F.1.1	endothelial_cell	F
H15.B002423.3_39_F.1.1	endothelial_cell	F
G11.B002423.3_39_F.1.1	endothelial_cell	F
B17.B002423.3_39_F.1.1	endothelial_cell	F
L16.B002423.3_39_F.1.1	endothelial_cell	F
O4.B002423.3_39_F.1.1	endothelial_cell	F
M20.B002423.3_39_F.1.1	endothelial_cell	F
O6.B002423.3_39_F.1.1	endothelial_cell	F
P10.B002423.3_39_F.1.1	endothelial_cell	F
M22.B002423.3_39_F.1.1	endothelial_cell	F
P13.B002423.3_39_F.1.1	endothelial_cell	F
L22.B002423.3_39_F.1.1	endothelial_cell	F
N3.B002423.3_39_F.1.1	endothelial_cell	F
O10.B002423.3_39_F.1.1	endothelial_cell	F
P15.B002423.3_39_F.1.1	endothelial_cell	F
M1.B002423.3_39_F.1.1	endothelial_cell	F
M3.B002423.3_39_F.1.1	endothelial_cell	F
M2.B002423.3_39_F.1.1	endothelial_cell	F
O13.B002423.3_39_F.1.1	endothelial_cell	F
N9.B002423.3_39_F.1.1	endothelial_cell	F
P21.B002423.3_39_F.1.1	endothelial_cell	F
M5.B002423.3_39_F.1.1	endothelial_cell	F
L1.B002423.3_39_F.1.1	endothelial_cell	F
N12.B002423.3_39_F.1.1	endothelial_cell	F
K22.B002423.3_39_F.1.1	endothelial_cell	F
O16.B002423.3_39_F.1.1	endothelial_cell	F
L2.B002423.3_39_F.1.1	endothelial_cell	F
M8.B002423.3_39_F.1.1	endothelial_cell	F
M11.B002423.3_39_F.1.1	endothelial_cell	F
L8.B002423.3_39_F.1.1	endothelial_cell	F
P2.B002423.3_39_F.1.1	endothelial_cell	F
M17.B002423.3_39_F.1.1	endothelial_cell	F
O2.B002423.3_39_F.1.1	endothelial_cell	F
P5.B002423.3_39_F.1.1	endothelial_cell	F
J6.B002427.3_39_F.1.1	endothelial_cell	F
K9.B002427.3_39_F.1.1	endothelial_cell	F
B15.B002427.3_39_F.1.1	endothelial_cell	F
C17.B002427.3_39_F.1.1	endothelial_cell	F
H4.B002427.3_39_F.1.1	endothelial_cell	F
I6.B002427.3_39_F.1.1	endothelial_cell	F
A16.B002427.3_39_F.1.1	endothelial_cell	F
J10.B002427.3_39_F.1.1	endothelial_cell	F
I7.B002427.3_39_F.1.1	endothelial_cell	F
J9.B002427.3_39_F.1.1	endothelial_cell	F
G5.B002427.3_39_F.1.1	endothelial_cell	F
J11.B002427.3_39_F.1.1	endothelial_cell	F
L15.B002427.3_39_F.1.1	endothelial_cell	F
M18.B002427.3_39_F.1.1	endothelial_cell	F
A18.B002427.3_39_F.1.1	endothelial_cell	F
E4.B002427.3_39_F.1.1	endothelial_cell	F
G8.B002427.3_39_F.1.1	endothelial_cell	F
F5.B002427.3_39_F.1.1	endothelial_cell	F
I11.B002427.3_39_F.1.1	endothelial_cell	F
E5.B002427.3_39_F.1.1	endothelial_cell	F
H11.B002427.3_39_F.1.1	endothelial_cell	F
K16.B002427.3_39_F.1.1	endothelial_cell	F
C2.B002427.3_39_F.1.1	endothelial_cell	F
H12.B002427.3_39_F.1.1	endothelial_cell	F
G11.B002427.3_39_F.1.1	endothelial_cell	F
I16.B002427.3_39_F.1.1	endothelial_cell	F
H15.B002427.3_39_F.1.1	endothelial_cell	F
K21.B002427.3_39_F.1.1	endothelial_cell	F
M1.B002427.3_39_F.1.1	endothelial_cell	F
A3.B002427.3_39_F.1.1	endothelial_cell	F
B4.B002427.3_39_F.1.1	endothelial_cell	F
E11.B002427.3_39_F.1.1	endothelial_cell	F
J22.B002427.3_39_F.1.1	endothelial_cell	F
C9.B002427.3_39_F.1.1	endothelial_cell	F
A7.B002427.3_39_F.1.1	endothelial_cell	F
H20.B002427.3_39_F.1.1	endothelial_cell	F
K2.B002427.3_39_F.1.1	endothelial_cell	F
H22.B002427.3_39_F.1.1	endothelial_cell	F
K4.B002427.3_39_F.1.1	endothelial_cell	F
G21.B002427.3_39_F.1.1	endothelial_cell	F
B13.B002427.3_39_F.1.1	endothelial_cell	F
C15.B002427.3_39_F.1.1	endothelial_cell	F
E19.B002427.3_39_F.1.1	endothelial_cell	F
J5.B002427.3_39_F.1.1	endothelial_cell	F
M11.B002427.3_39_F.1.1	endothelial_cell	F
N14.B002427.3_39_F.1.1	endothelial_cell	F
P3.B002427.3_39_F.1.1	endothelial_cell	F
O10.B002427.3_39_F.1.1	endothelial_cell	F
P4.B002428.3_38_F.1.1	endothelial_cell	F
D14.B002428.3_38_F.1.1	endothelial_cell	F
B5.B002428.3_38_F.1.1	endothelial_cell	F
P7.B002428.3_38_F.1.1	endothelial_cell	F
M2.B002428.3_38_F.1.1	endothelial_cell	F
K1.B002428.3_38_F.1.1	endothelial_cell	F
J22.B002428.3_38_F.1.1	endothelial_cell	F
N10.B002428.3_38_F.1.1	endothelial_cell	F
N12.B002428.3_38_F.1.1	endothelial_cell	F
L10.B002428.3_38_F.1.1	endothelial_cell	F
A19.B002428.3_38_F.1.1	endothelial_cell	F
N21.B002428.3_38_F.1.1	endothelial_cell	F
E15.B002428.3_38_F.1.1	endothelial_cell	F
P18.B002428.3_38_F.1.1	endothelial_cell	F
E20.B002429.3_38_F.1.1	endothelial_cell	F
G13.B002429.3_38_F.1.1	endothelial_cell	F
B17.B002429.3_38_F.1.1	endothelial_cell	F
I11.B002429.3_38_F.1.1	endothelial_cell	F
K13.B002429.3_38_F.1.1	endothelial_cell	F
N20.B002429.3_38_F.1.1	endothelial_cell	F
G15.B002429.3_38_F.1.1	endothelial_cell	F
B18.B002429.3_38_F.1.1	endothelial_cell	F
E22.B002429.3_38_F.1.1	endothelial_cell	F
I13.B002429.3_38_F.1.1	endothelial_cell	F
K15.B002429.3_38_F.1.1	endothelial_cell	F
N21.B002429.3_38_F.1.1	endothelial_cell	F
I15.B002429.3_38_F.1.1	endothelial_cell	F
K16.B002429.3_38_F.1.1	endothelial_cell	F
M11.B002429.3_38_F.1.1	endothelial_cell	F
D12.B002429.3_38_F.1.1	endothelial_cell	F
G20.B002429.3_38_F.1.1	endothelial_cell	F
G21.B002429.3_38_F.1.1	endothelial_cell	F
I17.B002429.3_38_F.1.1	endothelial_cell	F
B22.B002429.3_38_F.1.1	endothelial_cell	F
G22.B002429.3_38_F.1.1	endothelial_cell	F
K18.B002429.3_38_F.1.1	endothelial_cell	F
M15.B002429.3_38_F.1.1	endothelial_cell	F
M17.B002429.3_38_F.1.1	endothelial_cell	F
A14.B002429.3_38_F.1.1	endothelial_cell	F
K21.B002429.3_38_F.1.1	endothelial_cell	F
M18.B002429.3_38_F.1.1	endothelial_cell	F
C7.B002429.3_38_F.1.1	endothelial_cell	F
A15.B002429.3_38_F.1.1	endothelial_cell	F
F10.B002429.3_38_F.1.1	endothelial_cell	F
I22.B002429.3_38_F.1.1	endothelial_cell	F
M20.B002429.3_38_F.1.1	endothelial_cell	F
F14.B002429.3_38_F.1.1	endothelial_cell	F
P17.B002429.3_38_F.1.1	endothelial_cell	F
F15.B002429.3_38_F.1.1	endothelial_cell	F
M22.B002429.3_38_F.1.1	endothelial_cell	F
C11.B002429.3_38_F.1.1	endothelial_cell	F
F16.B002429.3_38_F.1.1	endothelial_cell	F
P20.B002429.3_38_F.1.1	endothelial_cell	F
D21.B002429.3_38_F.1.1	endothelial_cell	F
F17.B002429.3_38_F.1.1	endothelial_cell	F
H12.B002429.3_38_F.1.1	endothelial_cell	F
J13.B002429.3_38_F.1.1	endothelial_cell	F
F18.B002429.3_38_F.1.1	endothelial_cell	F
J14.B002429.3_38_F.1.1	endothelial_cell	F
A20.B002429.3_38_F.1.1	endothelial_cell	F
H15.B002429.3_38_F.1.1	endothelial_cell	F
J15.B002429.3_38_F.1.1	endothelial_cell	F
L13.B002429.3_38_F.1.1	endothelial_cell	F
O11.B002429.3_38_F.1.1	endothelial_cell	F
A21.B002429.3_38_F.1.1	endothelial_cell	F
C13.B002429.3_38_F.1.1	endothelial_cell	F
F20.B002429.3_38_F.1.1	endothelial_cell	F
H16.B002429.3_38_F.1.1	endothelial_cell	F
J16.B002429.3_38_F.1.1	endothelial_cell	F
L14.B002429.3_38_F.1.1	endothelial_cell	F
A22.B002429.3_38_F.1.1	endothelial_cell	F
E8.B002429.3_38_F.1.1	endothelial_cell	F
F21.B002429.3_38_F.1.1	endothelial_cell	F
H17.B002429.3_38_F.1.1	endothelial_cell	F
J18.B002429.3_38_F.1.1	endothelial_cell	F
L16.B002429.3_38_F.1.1	endothelial_cell	F
N9.B002429.3_38_F.1.1	endothelial_cell	F
J20.B002429.3_38_F.1.1	endothelial_cell	F
L17.B002429.3_38_F.1.1	endothelial_cell	F
N11.B002429.3_38_F.1.1	endothelial_cell	F
E12.B002429.3_38_F.1.1	endothelial_cell	F
C18.B002429.3_38_F.1.1	endothelial_cell	F
E13.B002429.3_38_F.1.1	endothelial_cell	F
J21.B002429.3_38_F.1.1	endothelial_cell	F
N12.B002429.3_38_F.1.1	endothelial_cell	F
E14.B002429.3_38_F.1.1	endothelial_cell	F
L19.B002429.3_38_F.1.1	endothelial_cell	F
O18.B002429.3_38_F.1.1	endothelial_cell	F
N14.B002429.3_38_F.1.1	endothelial_cell	F
B12.B002429.3_38_F.1.1	endothelial_cell	F
C21.B002429.3_38_F.1.1	endothelial_cell	F
E16.B002429.3_38_F.1.1	endothelial_cell	F
L21.B002429.3_38_F.1.1	endothelial_cell	F
O21.B002429.3_38_F.1.1	endothelial_cell	F
N15.B002429.3_38_F.1.1	endothelial_cell	F
B14.B002429.3_38_F.1.1	endothelial_cell	F
C22.B002429.3_38_F.1.1	endothelial_cell	F
E17.B002429.3_38_F.1.1	endothelial_cell	F
N17.B002429.3_38_F.1.1	endothelial_cell	F
P1.B002429.3_38_F.1.1	endothelial_cell	F
E18.B002429.3_38_F.1.1	endothelial_cell	F
I6.B002429.3_38_F.1.1	endothelial_cell	F
B15.B002429.3_38_F.1.1	endothelial_cell	F
P2.B002429.3_38_F.1.1	endothelial_cell	F
A14.B000412.3_56_F.1.1	endothelial_cell	F
N9.B000412.3_56_F.1.1	endothelial_cell	F
A15.B000412.3_56_F.1.1	endothelial_cell	F
C5.B000412.3_56_F.1.1	endothelial_cell	F
D11.B000412.3_56_F.1.1	endothelial_cell	F
I3.B000412.3_56_F.1.1	endothelial_cell	F
C7.B000412.3_56_F.1.1	endothelial_cell	F
C6.B000412.3_56_F.1.1	endothelial_cell	F
D15.B000412.3_56_F.1.1	endothelial_cell	F
D16.B000412.3_56_F.1.1	endothelial_cell	F
A20.B000412.3_56_F.1.1	endothelial_cell	F
C9.B000412.3_56_F.1.1	endothelial_cell	F
F18.B000412.3_56_F.1.1	endothelial_cell	F
I7.B000412.3_56_F.1.1	endothelial_cell	F
K3.B000412.3_56_F.1.1	endothelial_cell	F
L22.B000412.3_56_F.1.1	endothelial_cell	F
A21.B000412.3_56_F.1.1	endothelial_cell	F
F21.B000412.3_56_F.1.1	endothelial_cell	F
M2.B000412.3_56_F.1.1	endothelial_cell	F
I15.B000412.3_56_F.1.1	endothelial_cell	F
K5.B000412.3_56_F.1.1	endothelial_cell	F
D21.B000412.3_56_F.1.1	endothelial_cell	F
M3.B000412.3_56_F.1.1	endothelial_cell	F
N18.B000412.3_56_F.1.1	endothelial_cell	F
G4.B000412.3_56_F.1.1	endothelial_cell	F
I17.B000412.3_56_F.1.1	endothelial_cell	F
K6.B000412.3_56_F.1.1	endothelial_cell	F
M4.B000412.3_56_F.1.1	endothelial_cell	F
K7.B000412.3_56_F.1.1	endothelial_cell	F
G7.B000412.3_56_F.1.1	endothelial_cell	F
I18.B000412.3_56_F.1.1	endothelial_cell	F
B4.B000412.3_56_F.1.1	endothelial_cell	F
C13.B000412.3_56_F.1.1	endothelial_cell	F
E2.B000412.3_56_F.1.1	endothelial_cell	F
G10.B000412.3_56_F.1.1	endothelial_cell	F
P16.B000412.3_56_F.1.1	endothelial_cell	F
K8.B000412.3_56_F.1.1	endothelial_cell	F
B6.B000412.3_56_F.1.1	endothelial_cell	F
C14.B000412.3_56_F.1.1	endothelial_cell	F
G11.B000412.3_56_F.1.1	endothelial_cell	F
K9.B000412.3_56_F.1.1	endothelial_cell	F
E8.B000412.3_56_F.1.1	endothelial_cell	F
O3.B000412.3_56_F.1.1	endothelial_cell	F
G13.B000412.3_56_F.1.1	endothelial_cell	F
K10.B000412.3_56_F.1.1	endothelial_cell	F
A1.B000412.3_56_F.1.1	endothelial_cell	F
P18.B000412.3_56_F.1.1	endothelial_cell	F
K11.B000412.3_56_F.1.1	endothelial_cell	F
A2.B000412.3_56_F.1.1	endothelial_cell	F
M10.B000412.3_56_F.1.1	endothelial_cell	F
P20.B000412.3_56_F.1.1	endothelial_cell	F
O8.B000412.3_56_F.1.1	endothelial_cell	F
B9.B000412.3_56_F.1.1	endothelial_cell	F
C18.B000412.3_56_F.1.1	endothelial_cell	F
E12.B000412.3_56_F.1.1	endothelial_cell	F
K16.B000412.3_56_F.1.1	endothelial_cell	F
A3.B000412.3_56_F.1.1	endothelial_cell	F
E13.B000412.3_56_F.1.1	endothelial_cell	F
G16.B000412.3_56_F.1.1	endothelial_cell	F
J4.B000412.3_56_F.1.1	endothelial_cell	F
M16.B000412.3_56_F.1.1	endothelial_cell	F
A4.B000412.3_56_F.1.1	endothelial_cell	F
B13.B000412.3_56_F.1.1	endothelial_cell	F
E17.B000412.3_56_F.1.1	endothelial_cell	F
G19.B000412.3_56_F.1.1	endothelial_cell	F
K22.B000412.3_56_F.1.1	endothelial_cell	F
H4.B000412.3_56_F.1.1	endothelial_cell	F
J9.B000412.3_56_F.1.1	endothelial_cell	F
L1.B000412.3_56_F.1.1	endothelial_cell	F
M22.B000412.3_56_F.1.1	endothelial_cell	F
A6.B000412.3_56_F.1.1	endothelial_cell	F
B15.B000412.3_56_F.1.1	endothelial_cell	F
D1.B000412.3_56_F.1.1	endothelial_cell	F
E21.B000412.3_56_F.1.1	endothelial_cell	F
J10.B000412.3_56_F.1.1	endothelial_cell	F
J13.B000412.3_56_F.1.1	endothelial_cell	F
B18.B000412.3_56_F.1.1	endothelial_cell	F
D3.B000412.3_56_F.1.1	endothelial_cell	F
J14.B000412.3_56_F.1.1	endothelial_cell	F
L5.B000412.3_56_F.1.1	endothelial_cell	F
N5.B000412.3_56_F.1.1	endothelial_cell	F
F5.B000412.3_56_F.1.1	endothelial_cell	F
J16.B000412.3_56_F.1.1	endothelial_cell	F
L7.B000412.3_56_F.1.1	endothelial_cell	F
N6.B000412.3_56_F.1.1	endothelial_cell	F
B22.B000412.3_56_F.1.1	endothelial_cell	F
D6.B000412.3_56_F.1.1	endothelial_cell	F
C1.B000412.3_56_F.1.1	endothelial_cell	F
D7.B000412.3_56_F.1.1	endothelial_cell	F
J19.B000412.3_56_F.1.1	endothelial_cell	F
N7.B000412.3_56_F.1.1	endothelial_cell	F
C3.B000412.3_56_F.1.1	endothelial_cell	F
C7.MAA100037.3_11_M.1.1	endothelial_cell	M
B12.MAA000398.3_9_M.1.1	fibroblast	M
N18.MAA000398.3_9_M.1.1	fibroblast	M
B14.MAA000398.3_9_M.1.1	fibroblast	M
D17.MAA000398.3_9_M.1.1	fibroblast	M
J15.MAA000398.3_9_M.1.1	fibroblast	M
L19.MAA000398.3_9_M.1.1	fibroblast	M
J16.MAA000398.3_9_M.1.1	fibroblast	M
B15.MAA000398.3_9_M.1.1	fibroblast	M
L22.MAA000398.3_9_M.1.1	fibroblast	M
B20.MAA000398.3_9_M.1.1	fibroblast	M
H19.MAA000398.3_9_M.1.1	fibroblast	M
J19.MAA000398.3_9_M.1.1	fibroblast	M
M4.MAA000398.3_9_M.1.1	fibroblast	M
B21.MAA000398.3_9_M.1.1	fibroblast	M
F19.MAA000398.3_9_M.1.1	fibroblast	M
H20.MAA000398.3_9_M.1.1	fibroblast	M
A1.MAA000398.3_9_M.1.1	fibroblast	M
C1.MAA000398.3_9_M.1.1	fibroblast	M
F20.MAA000398.3_9_M.1.1	fibroblast	M
A3.MAA000398.3_9_M.1.1	fibroblast	M
M6.MAA000398.3_9_M.1.1	fibroblast	M
G10.MAA000398.3_9_M.1.1	fibroblast	M
K6.MAA000398.3_9_M.1.1	fibroblast	M
M10.MAA000398.3_9_M.1.1	fibroblast	M
I12.MAA000398.3_9_M.1.1	fibroblast	M
M13.MAA000398.3_9_M.1.1	fibroblast	M
E12.MAA000398.3_9_M.1.1	fibroblast	M
I13.MAA000398.3_9_M.1.1	fibroblast	M
A14.MAA000398.3_9_M.1.1	fibroblast	M
C16.MAA000398.3_9_M.1.1	fibroblast	M
E14.MAA000398.3_9_M.1.1	fibroblast	M
E15.MAA000398.3_9_M.1.1	fibroblast	M
I15.MAA000398.3_9_M.1.1	fibroblast	M
A18.MAA000398.3_9_M.1.1	fibroblast	M
I17.MAA000398.3_9_M.1.1	fibroblast	M
L4.MAA000398.3_9_M.1.1	fibroblast	M
A20.MAA000398.3_9_M.1.1	fibroblast	M
C21.MAA000398.3_9_M.1.1	fibroblast	M
M21.MAA000398.3_9_M.1.1	fibroblast	M
A21.MAA000398.3_9_M.1.1	fibroblast	M
E19.MAA000398.3_9_M.1.1	fibroblast	M
I20.MAA000398.3_9_M.1.1	fibroblast	M
L7.MAA000398.3_9_M.1.1	fibroblast	M
D10.MAA000398.3_9_M.1.1	fibroblast	M
J7.MAA000398.3_9_M.1.1	fibroblast	M
N7.MAA000398.3_9_M.1.1	fibroblast	M
B1.MAA000398.3_9_M.1.1	fibroblast	M
E21.MAA000398.3_9_M.1.1	fibroblast	M
H8.MAA000398.3_9_M.1.1	fibroblast	M
L11.MAA000398.3_9_M.1.1	fibroblast	M
E22.MAA000398.3_9_M.1.1	fibroblast	M
J10.MAA000398.3_9_M.1.1	fibroblast	M
L12.MAA000398.3_9_M.1.1	fibroblast	M
N11.MAA000398.3_9_M.1.1	fibroblast	M
H11.MAA000398.3_9_M.1.1	fibroblast	M
J11.MAA000398.3_9_M.1.1	fibroblast	M
